Timestamp,base_PosX,base_PosY,base_PosZ,base_RotX,base_RotY,base_RotZ,base_RotW,base_jointAngle,shoulder_PosX,shoulder_PosY,shoulder_PosZ,shoulder_RotX,shoulder_RotY,shoulder_RotZ,shoulder_RotW,shoulder_jointAngle,elbow_PosX,elbow_PosY,elbow_PosZ,elbow_RotX,elbow_RotY,elbow_RotZ,elbow_RotW,elbow_jointAngle,wrist1_PosX,wrist1_PosY,wrist1_PosZ,wrist1_RotX,wrist1_RotY,wrist1_RotZ,wrist1_RotW,wrist1_jointAngle,wrist2_PosX,wrist2_PosY,wrist2_PosZ,wrist2_RotX,wrist2_RotY,wrist2_RotZ,wrist2_RotW,wrist2_jointAngle,wrist3_PosX,wrist3_PosY,wrist3_PosZ,wrist3_RotX,wrist3_RotY,wrist3_RotZ,wrist3_RotW,wrist3_jointAngle,ee_PosX,ee_PosY,ee_PosZ,ee_RotX,ee_RotY,ee_RotZ,ee_RotW,suctionOn,blockAttracted
0.000,1.454,0.953,-0.014,0.000,-0.695,0.000,0.719,-1.916,1.449,0.953,-0.150,0.415,-0.568,0.401,0.587,-19.499,1.053,1.095,-0.017,0.621,-0.350,0.600,0.362,48.950,0.712,0.902,-0.005,0.673,-0.244,0.651,0.253,-70.596,0.709,0.902,-0.098,0.143,-0.042,0.925,0.349,-74.374,0.646,0.831,-0.096,0.143,-0.042,0.925,0.349,0.002,0.705,0.779,-0.120,0.071,-0.131,0.901,-0.408,False,False
0.121,1.454,0.953,-0.014,0.000,-0.703,0.000,0.711,-0.644,1.452,0.953,-0.150,0.276,-0.648,0.273,0.655,-44.246,1.149,1.250,-0.027,0.556,-0.438,0.550,0.443,57.190,0.767,1.162,-0.022,0.572,-0.418,0.565,0.423,-85.933,0.766,1.162,-0.115,0.005,0.003,0.804,0.595,-89.931,0.676,1.134,-0.114,0.005,0.003,0.804,0.595,0.000,0.700,1.055,-0.115,0.006,-0.001,0.989,-0.148,False,False
0.221,1.454,0.953,-0.014,0.000,-0.706,0.000,0.709,-0.249,1.453,0.953,-0.150,0.269,-0.653,0.268,0.656,-45.429,1.156,1.256,-0.029,0.550,-0.445,0.548,0.447,57.300,0.772,1.175,-0.027,0.566,-0.425,0.563,0.427,-85.944,0.771,1.175,-0.120,0.002,0.001,0.798,0.602,-89.954,0.680,1.149,-0.120,0.002,0.001,0.798,0.602,0.000,0.703,1.070,-0.120,0.002,-0.001,0.990,-0.139,False,False
0.323,1.454,0.953,-0.014,0.000,-0.706,0.000,0.708,-0.105,1.454,0.953,-0.150,0.267,-0.654,0.267,0.655,-45.619,1.157,1.257,-0.030,0.549,-0.446,0.548,0.447,57.303,0.773,1.177,-0.029,0.564,-0.426,0.563,0.427,-85.944,0.772,1.177,-0.122,0.001,0.000,0.797,0.604,-89.954,0.681,1.152,-0.122,0.001,0.000,0.797,0.604,0.000,0.704,1.073,-0.122,0.001,-0.001,0.991,-0.137,False,False
0.424,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.053,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.650,1.157,1.257,-0.030,0.548,-0.446,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.563,0.427,-85.944,0.773,1.178,-0.123,0.001,0.000,0.797,0.604,-89.954,0.682,1.152,-0.122,0.001,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.001,0.000,0.991,-0.137,False,False
0.525,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.034,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.655,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.563,0.427,-85.944,0.773,1.178,-0.123,0.001,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.001,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
0.630,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.027,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.655,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.563,0.427,-85.944,0.773,1.178,-0.123,0.001,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.001,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
0.731,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.025,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.563,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
0.834,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.024,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
0.935,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.024,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
1.037,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
1.139,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
1.241,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
1.343,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
1.445,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
1.546,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
1.648,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
1.749,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
1.850,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
1.952,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
2.053,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
2.155,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
2.256,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
2.357,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
2.458,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
2.559,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
2.661,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
2.762,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
2.863,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
2.966,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
3.066,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
3.168,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
3.270,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
3.372,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
3.474,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
3.574,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
3.678,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
3.779,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
3.884,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
3.986,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
4.089,1.454,0.953,-0.014,0.000,-0.707,0.000,0.707,-0.023,1.454,0.953,-0.150,0.267,-0.655,0.267,0.655,-45.656,1.157,1.257,-0.030,0.548,-0.447,0.548,0.447,57.303,0.773,1.178,-0.030,0.564,-0.427,0.564,0.427,-85.944,0.773,1.178,-0.123,0.000,0.000,0.797,0.604,-89.954,0.682,1.152,-0.123,0.000,0.000,0.797,0.604,0.000,0.704,1.073,-0.123,0.000,0.000,0.991,-0.137,False,False
4.190,1.454,0.953,-0.014,0.000,-0.707,0.000,0.708,-0.078,1.454,0.953,-0.150,0.267,-0.654,0.267,0.655,-45.655,1.157,1.257,-0.030,0.549,-0.446,0.548,0.447,57.303,0.773,1.178,-0.029,0.564,-0.427,0.563,0.427,-85.944,0.773,1.178,-0.122,0.001,0.000,0.797,0.604,-89.954,0.681,1.152,-0.122,0.001,0.000,0.797,0.604,0.000,0.704,1.073,-0.122,0.001,0.000,0.991,-0.137,False,False
4.292,1.454,0.953,-0.014,0.000,-0.702,0.000,0.713,-0.881,1.452,0.953,-0.150,0.269,-0.650,0.265,0.660,-45.655,1.157,1.257,-0.026,0.552,-0.443,0.544,0.450,57.303,0.773,1.178,-0.020,0.568,-0.424,0.559,0.430,-85.944,0.771,1.178,-0.113,0.006,0.004,0.797,0.604,-89.954,0.680,1.152,-0.111,0.006,0.004,0.797,0.604,0.000,0.702,1.073,-0.112,0.008,-0.001,0.991,-0.137,False,False
4.393,1.454,0.953,-0.014,0.000,-0.694,0.000,0.720,-2.126,1.449,0.953,-0.150,0.272,-0.643,0.262,0.667,-45.655,1.157,1.257,-0.019,0.558,-0.438,0.538,0.455,57.303,0.773,1.178,-0.005,0.574,-0.419,0.553,0.435,-85.944,0.769,1.178,-0.098,0.015,0.011,0.797,0.604,-89.954,0.678,1.152,-0.094,0.015,0.011,0.797,0.604,0.000,0.700,1.073,-0.095,0.018,-0.003,0.990,-0.137,False,False
4.495,1.454,0.953,-0.014,0.000,-0.686,0.000,0.728,-3.380,1.446,0.953,-0.150,0.275,-0.635,0.259,0.674,-45.656,1.157,1.257,-0.013,0.564,-0.433,0.532,0.460,57.303,0.773,1.178,0.010,0.580,-0.414,0.547,0.439,-85.944,0.768,1.178,-0.083,0.024,0.018,0.797,0.604,-89.954,0.677,1.152,-0.077,0.024,0.018,0.797,0.604,0.000,0.699,1.073,-0.079,0.029,-0.004,0.990,-0.137,False,False
4.596,1.454,0.953,-0.014,0.000,-0.683,0.000,0.731,-3.916,1.445,0.953,-0.150,0.276,-0.632,0.258,0.677,-45.656,1.157,1.257,-0.010,0.567,-0.431,0.529,0.462,57.303,0.773,1.178,0.016,0.583,-0.412,0.544,0.441,-85.944,0.767,1.178,-0.076,0.028,0.020,0.797,0.604,-89.954,0.676,1.152,-0.070,0.028,0.020,0.797,0.604,0.000,0.698,1.073,-0.072,0.034,-0.005,0.990,-0.137,False,False
4.699,1.454,0.953,-0.014,0.000,-0.681,0.000,0.732,-4.111,1.444,0.953,-0.150,0.276,-0.631,0.257,0.678,-45.656,1.157,1.257,-0.009,0.567,-0.430,0.528,0.462,57.303,0.773,1.178,0.019,0.583,-0.411,0.543,0.442,-85.944,0.767,1.178,-0.074,0.029,0.021,0.797,0.603,-89.954,0.676,1.152,-0.067,0.029,0.021,0.797,0.603,0.000,0.698,1.073,-0.069,0.036,-0.005,0.990,-0.137,False,False
4.799,1.454,0.953,-0.014,0.000,-0.681,0.000,0.732,-4.182,1.444,0.953,-0.149,0.276,-0.630,0.257,0.678,-45.656,1.157,1.257,-0.008,0.568,-0.430,0.528,0.463,57.303,0.773,1.178,0.020,0.584,-0.411,0.543,0.442,-85.944,0.767,1.178,-0.073,0.029,0.022,0.797,0.603,-89.954,0.676,1.152,-0.067,0.029,0.022,0.797,0.603,0.000,0.698,1.073,-0.068,0.036,-0.005,0.990,-0.137,False,False
4.903,1.454,0.953,-0.014,0.000,-0.681,0.000,0.733,-4.211,1.444,0.953,-0.149,0.276,-0.630,0.257,0.678,-45.656,1.157,1.257,-0.008,0.568,-0.430,0.528,0.463,57.303,0.773,1.178,0.020,0.584,-0.411,0.543,0.442,-85.944,0.767,1.178,-0.073,0.030,0.022,0.797,0.603,-89.954,0.676,1.152,-0.066,0.030,0.022,0.797,0.603,0.000,0.698,1.073,-0.068,0.036,-0.005,0.990,-0.137,False,False
5.004,1.454,0.953,-0.014,0.000,-0.681,0.000,0.733,-4.219,1.444,0.953,-0.149,0.276,-0.630,0.257,0.678,-45.656,1.157,1.257,-0.008,0.568,-0.430,0.528,0.463,57.303,0.773,1.178,0.020,0.584,-0.411,0.542,0.442,-85.944,0.767,1.178,-0.073,0.030,0.022,0.797,0.603,-89.954,0.676,1.152,-0.066,0.030,0.022,0.797,0.603,0.000,0.698,1.073,-0.068,0.037,-0.005,0.990,-0.137,False,False
5.105,1.454,0.953,-0.014,0.000,-0.681,0.000,0.733,-4.222,1.444,0.953,-0.149,0.277,-0.630,0.257,0.678,-45.656,1.157,1.257,-0.008,0.568,-0.430,0.528,0.463,57.303,0.773,1.178,0.020,0.584,-0.411,0.542,0.442,-85.944,0.767,1.178,-0.073,0.030,0.022,0.797,0.603,-89.954,0.676,1.152,-0.066,0.030,0.022,0.797,0.603,0.000,0.698,1.073,-0.068,0.037,-0.005,0.990,-0.137,False,False
5.207,1.454,0.953,-0.014,0.000,-0.681,0.000,0.733,-4.223,1.444,0.953,-0.149,0.277,-0.630,0.257,0.678,-45.656,1.157,1.257,-0.008,0.568,-0.430,0.528,0.463,57.303,0.773,1.178,0.020,0.584,-0.411,0.542,0.442,-85.944,0.767,1.178,-0.073,0.030,0.022,0.797,0.603,-89.954,0.676,1.152,-0.066,0.030,0.022,0.797,0.603,0.000,0.698,1.073,-0.068,0.037,-0.005,0.990,-0.137,False,False
5.311,1.454,0.953,-0.014,0.000,-0.681,0.000,0.733,-4.223,1.444,0.953,-0.149,0.277,-0.630,0.257,0.679,-45.656,1.157,1.257,-0.008,0.568,-0.430,0.528,0.463,57.303,0.773,1.178,0.020,0.584,-0.411,0.542,0.442,-85.944,0.767,1.178,-0.073,0.030,0.022,0.797,0.603,-89.954,0.676,1.152,-0.066,0.030,0.022,0.797,0.603,0.000,0.698,1.073,-0.068,0.037,-0.005,0.990,-0.137,False,False
5.411,1.454,0.953,-0.014,0.000,-0.681,0.000,0.733,-4.223,1.444,0.953,-0.149,0.277,-0.630,0.257,0.679,-45.656,1.157,1.257,-0.008,0.568,-0.430,0.528,0.463,57.303,0.773,1.178,0.020,0.584,-0.411,0.542,0.442,-85.944,0.767,1.178,-0.073,0.030,0.022,0.797,0.603,-89.954,0.676,1.152,-0.066,0.030,0.022,0.797,0.603,0.000,0.698,1.073,-0.068,0.037,-0.005,0.990,-0.137,False,False
5.512,1.454,0.953,-0.014,0.000,-0.681,0.000,0.733,-4.223,1.444,0.953,-0.149,0.277,-0.630,0.257,0.679,-45.656,1.157,1.257,-0.008,0.568,-0.430,0.528,0.463,57.303,0.773,1.178,0.020,0.584,-0.411,0.542,0.442,-85.944,0.767,1.178,-0.073,0.030,0.022,0.797,0.603,-89.954,0.676,1.152,-0.066,0.030,0.022,0.797,0.603,0.000,0.698,1.073,-0.068,0.037,-0.005,0.990,-0.137,False,False
